rank,feature_location
279,FC_var_15337
280,FC_var_30835
281,FC_var_44496
282,FC_var_12212
283,FC_var_28997
284,FC_var_21105
285,FC_var_29857
285,FC_var_36684
287,FC_var_30823
288,FC_var_17558
289,FC_var_38012
290,FC_var_17493
291,FC_var_10095
292,FC_var_16105
293,FC_var_34570
294,FC_var_15532
295,FC_var_26071
296,FC_var_39343
297,FC_var_43860
298,FC_var_41959
299,FC_var_8971
300,FC_var_24959
301,FC_var_29262
302,FC_var_19240
303,FC_var_5458
304,FC_var_31410
305,FC_var_20933
306,FC_var_26265
307,FC_var_16551
308,FC_var_32243
309,FC_var_20742
310,FC_var_31620
311,FC_var_31739
312,FC_var_35524
313,FC_var_17413
313,FC_var_770
315,FC_var_21198
316,FC_var_3765
317,FC_var_41671
318,FC_var_10076
319,FC_var_100
320,FC_var_33614
321,FC_var_44749
322,FC_var_26158
323,FC_var_35170
324,FC_var_31882
325,FC_var_4790
326,FC_var_33182
327,FC_var_35666
328,FC_var_44518
329,FC_var_26513
330,FC_var_31428
331,FC_var_8689
332,FC_var_20702
333,FC_var_26996
334,FC_var_19527
335,FC_var_24838
336,FC_var_12074
336,FC_var_36043
338,FC_var_33907
339,FC_var_17538
339,FC_var_29260
341,FC_var_27265
341,FC_var_37714
343,FC_var_586
344,FC_var_15713
345,FC_var_32551
346,FC_var_32618
347,FC_var_32788
348,FC_var_34799
349,FC_var_6536
350,FC_var_16015
350,FC_var_29608
352,FC_var_16209
353,FC_var_25612
354,FC_var_40651
355,FC_var_29919
356,FC_var_15642
357,FC_var_19610
358,FC_var_18133
359,FC_var_38283
360,FC_var_17303
361,FC_var_17149
362,FC_var_41570
363,FC_var_2122
364,FC_var_26627
365,FC_var_34679
366,FC_var_16627
367,FC_var_37147
368,FC_var_3769
369,FC_var_2128
370,FC_var_21005
371,FC_var_25346
372,FC_var_23793
373,FC_var_18831
374,FC_var_39282
375,FC_var_2071
375,FC_var_24053
377,FC_var_19182
377,FC_var_23622
379,FC_var_29118
380,FC_var_29859
380,FC_var_31071
382,FC_var_10285
383,FC_var_35518
384,FC_var_32773
385,FC_var_23613
386,FC_var_35208
387,FC_var_29788
388,FC_var_21968
389,FC_var_14762
390,FC_var_28950
391,FC_var_28266
392,FC_var_33236
393,FC_var_21784
394,FC_var_14671
395,FC_var_13684
396,FC_var_15562
397,FC_var_16129
398,FC_var_12452
400,FC_var_12583
400,FC_var_28612
400,FC_var_8858
402,FC_var_5647
403,FC_var_42044
404,FC_var_13112
405,FC_var_21059
405,FC_var_28102
407,FC_var_20804
408,FC_var_14923
409,FC_var_23422
410,FC_var_12694
411,FC_var_31938
412,FC_var_21148
413,FC_var_22491
414,FC_var_19611
415,FC_var_18228
415,FC_var_5707
417,FC_var_13901
418,FC_var_23712
419,FC_var_38134
420,FC_var_13674
421,FC_var_3237
422,FC_var_10423
423,FC_var_7265
424,FC_var_25571
425,FC_var_28666
426,FC_var_38340
427,FC_var_3833
428,FC_var_17361
429,FC_var_12053
429,FC_var_34422
431,FC_var_20001
432,FC_var_35036
432,FC_var_43564
434,FC_var_36381
435,FC_var_27685
435,FC_var_43049
437,FC_var_39168
438,FC_var_27089
438,FC_var_29117
440,FC_var_38254
441,FC_var_6560
442,FC_var_18030
442,FC_var_43385
444,FC_var_39163
444,FC_var_7334
446,FC_var_38484
447,FC_var_33288
448,FC_var_15700
449,FC_var_9833
450,FC_var_15992
451,FC_var_22622
452,FC_var_22826
453,FC_var_26327
454,FC_var_38336
455,FC_var_10808
456,FC_var_20589
457,FC_var_20585
458,FC_var_13249
459,FC_var_39563
460,FC_var_34848
461,FC_var_15801
462,FC_var_34696
463,FC_var_30615
464,FC_var_6719
465,FC_var_2486
466,FC_var_32563
467,FC_var_40979
468,FC_var_25079
469,FC_var_30313
470,FC_var_13454
472,FC_var_1687
472,FC_var_25569
472,FC_var_34694
474,FC_var_31218
475,FC_var_15569
476,FC_var_12069
477,FC_var_41823
477,FC_var_8402
479,FC_var_11747
481,FC_var_14311
481,FC_var_29717
481,FC_var_37061
483,FC_var_29114
484,FC_var_2232
485,FC_var_35180
486,FC_var_42191
487,FC_var_30693
488,FC_var_41710
489,FC_var_29116
490,FC_var_32032
491,FC_var_37491
492,FC_var_16426
493,FC_var_7060
494,FC_var_39310
495,FC_var_36338
496,FC_var_13783
497,FC_var_20678
498,FC_var_6390
499,FC_var_14901
500,FC_var_41380
501,FC_var_27845
502,FC_var_35318
503,FC_var_20504
504,FC_var_12336
505,FC_var_8663
506,FC_var_23885
507,FC_var_26847
508,FC_var_16217
509,FC_var_29984
510,FC_var_38606
511,FC_var_41035
512,FC_var_16139
513,FC_var_10330
513,FC_var_37510
515,FC_var_41026
516,FC_var_15159
517,FC_var_25242
518,FC_var_43876
519,FC_var_32827
520,FC_var_10123
521,FC_var_36642
522,FC_var_14970
523,FC_var_14607
524,FC_var_39985
525,FC_var_11318
526,FC_var_35306
527,FC_var_2416
528,FC_var_36750
529,FC_var_34988
530,FC_var_15008
531,FC_var_11520
532,FC_var_2663
533,FC_var_43910
534,FC_var_26384
535,FC_var_11045
536,FC_var_1247
537,FC_var_12104
538,FC_var_35741
539,FC_var_5126
540,FC_var_11811
541,FC_var_17931
541,FC_var_27979
543,FC_var_1560
544,FC_var_21838
544,FC_var_4286
546,FC_var_32170
547,FC_var_32087
548,FC_var_21649
549,FC_var_11375
550,FC_var_12023
551,FC_var_44512
552,FC_var_13029
552,FC_var_43663
554,FC_var_28473
555,FC_var_24190
556,FC_var_2110
557,FC_var_17423
557,FC_var_18189
559,FC_var_22243
560,FC_var_25957
561,FC_var_21469
562,FC_var_21690
563,FC_var_44349
564,FC_var_32762
565,FC_var_11337
566,FC_var_15712
567,FC_var_12544
568,FC_var_27513
569,FC_var_41489
570,FC_var_19022
571,FC_var_27240
572,FC_var_14859
573,FC_var_28460
573,FC_var_8494
575,FC_var_43679
576,FC_var_17002
576,FC_var_6747
