rank,feature_location
268,286_FrontoParietal
268,28_SomatomotorDorsal
268,2_unassigned
268,35_SomatomotorDorsal
268,37_SomatomotorDorsal
268,3_unassigned
268,43_SomatomotorDorsal
268,46_SomatomotorLateral
268,49_SomatomotorLateral
268,4_unassigned
268,51_CinguloOpercular
268,73_Auditory
268,74_Auditory
268,78_Auditory
268,7_unassigned
268,85_DefaultMode
268,88_DefaultMode
268,90_DefaultMode
268,94_DefaultMode
