rank,feature_location
243,55_CinguloOpercular
243,56_CinguloOpercular
243,59_CinguloOpercular
243,60_CinguloOpercular
243,62_CinguloOpercular
243,64_CinguloOpercular
243,65_CinguloOpercular
243,73_Auditory
243,77_Auditory
243,81_DefaultMode
243,87_DefaultMode
243,88_DefaultMode
243,8_unassigned
243,90_DefaultMode
243,93_DefaultMode
243,96_DefaultMode
243,97_DefaultMode
243,99_DefaultMode
243,9_unassigned
