rank,feature_location
1161,FC_var_319
34549,FC_var_320
22841,FC_var_321
5918,FC_var_322
34549,FC_var_323
2599,FC_var_324
34549,FC_var_325
15850,FC_var_326
15850,FC_var_327
34549,FC_var_328
34549,FC_var_329
34549,FC_var_330
2599,FC_var_331
83,FC_var_332
15850,FC_var_333
34549,FC_var_334
34549,FC_var_335
34549,FC_var_336
2599,FC_var_337
3597,FC_var_338
34549,FC_var_339
2599,FC_var_340
34549,FC_var_341
1503,FC_var_342
34549,FC_var_343
34549,FC_var_344
34549,FC_var_345
34549,FC_var_346
613,FC_var_347
34549,FC_var_348
2599,FC_var_349
22841,FC_var_350
34549,FC_var_351
34549,FC_var_352
1617,FC_var_353
34549,FC_var_354
34549,FC_var_355
15850,FC_var_356
34549,FC_var_357
34549,FC_var_358
34549,FC_var_359
34549,FC_var_360
15850,FC_var_361
15850,FC_var_362
34549,FC_var_363
15850,FC_var_364
34549,FC_var_365
10069,FC_var_366
34549,FC_var_367
15850,FC_var_368
34549,FC_var_369
8075,FC_var_370
15850,FC_var_371
15850,FC_var_372
15850,FC_var_373
22841,FC_var_374
5918,FC_var_375
3597,FC_var_376
34549,FC_var_377
34549,FC_var_378
15850,FC_var_379
1799,FC_var_380
34549,FC_var_381
15850,FC_var_382
34549,FC_var_383
1661,FC_var_384
22841,FC_var_385
2599,FC_var_386
2599,FC_var_387
15850,FC_var_388
22841,FC_var_389
15850,FC_var_390
5918,FC_var_391
34549,FC_var_392
34549,FC_var_393
34549,FC_var_394
34549,FC_var_395
15850,FC_var_396
15850,FC_var_397
34549,FC_var_398
15850,FC_var_399
15850,FC_var_400
34549,FC_var_401
1067,FC_var_402
34549,FC_var_403
34549,FC_var_404
2599,FC_var_405
34549,FC_var_406
15850,FC_var_407
34549,FC_var_408
34549,FC_var_409
22841,FC_var_410
15850,FC_var_411
34549,FC_var_412
15850,FC_var_413
15850,FC_var_414
429,FC_var_415
34549,FC_var_416
34549,FC_var_417
34549,FC_var_418
2599,FC_var_419
15850,FC_var_420
34549,FC_var_421
34549,FC_var_422
15850,FC_var_423
2599,FC_var_424
34549,FC_var_425
34549,FC_var_426
15850,FC_var_427
15850,FC_var_428
22841,FC_var_429
2599,FC_var_430
5918,FC_var_431
9048,FC_var_432
34549,FC_var_433
15850,FC_var_434
2599,FC_var_435
34549,FC_var_436
34549,FC_var_437
2599,FC_var_438
34549,FC_var_439
15850,FC_var_440
34549,FC_var_441
34549,FC_var_442
1233,FC_var_443
15850,FC_var_444
15850,FC_var_445
2599,FC_var_446
22841,FC_var_447
15850,FC_var_448
34549,FC_var_449
15850,FC_var_450
34549,FC_var_451
34549,FC_var_452
5918,FC_var_453
5918,FC_var_454
3597,FC_var_455
15850,FC_var_456
9048,FC_var_457
15850,FC_var_458
15850,FC_var_459
34549,FC_var_460
15850,FC_var_461
34549,FC_var_462
34549,FC_var_463
