,index,features,rank
7890,9276,FC_mean_9276,7890
7891,15772,FC_mean_15772,7891
7892,34463,FC_mean_34463,7891
7893,40718,FC_mean_40718,7893
7894,12189,FC_mean_12189,7894
7895,40105,FC_mean_40105,7895
7896,20042,FC_mean_20042,7896
7897,28559,FC_mean_28559,7896
7898,23455,FC_mean_23455,7898
7899,1286,FC_mean_1286,7899
7900,7322,FC_mean_7322,7900
7901,43116,FC_mean_43116,7901
7902,29265,FC_mean_29265,7902
7903,27797,FC_mean_27797,7903
7904,44332,FC_mean_44332,7904
7905,33719,FC_mean_33719,7905
7906,39906,FC_mean_39906,7906
7907,20187,FC_mean_20187,7907
7908,30299,FC_mean_30299,7907
7909,16828,FC_mean_16828,7909
7910,13509,FC_mean_13509,7910
7911,44396,FC_mean_44396,7911
7912,22486,FC_mean_22486,7911
7913,37338,FC_mean_37338,7913
7914,40714,FC_mean_40714,7914
7915,3664,FC_mean_3664,7915
7916,32189,FC_mean_32189,7916
7917,23603,FC_mean_23603,7917
7918,38861,FC_mean_38861,7918
7919,44712,FC_mean_44712,7919
7920,14332,FC_mean_14332,7920
7921,20207,FC_mean_20207,7921
7922,30447,FC_mean_30447,7922
7923,29592,FC_mean_29592,7923
7924,24082,FC_mean_24082,7923
7925,42666,FC_mean_42666,7925
7926,34944,FC_mean_34944,7926
7927,3677,FC_mean_3677,7926
7928,5605,FC_mean_5605,7928
7929,19230,FC_mean_19230,7929
7930,26457,FC_mean_26457,7931
7931,13883,FC_mean_13883,7931
7932,23363,FC_mean_23363,7931
7933,20301,FC_mean_20301,7933
7934,39164,FC_mean_39164,7934
7935,29223,FC_mean_29223,7935
7936,39009,FC_mean_39009,7936
7937,39537,FC_mean_39537,7937
7938,20098,FC_mean_20098,7937
7939,32368,FC_mean_32368,7939
7940,39882,FC_mean_39882,7940
7941,35788,FC_mean_35788,7940
7942,41823,FC_mean_41823,7942
7943,41090,FC_mean_41090,7942
7944,8480,FC_mean_8480,7944
7945,42012,FC_mean_42012,7945
7946,24098,FC_mean_24098,7946
7947,39952,FC_mean_39952,7948
7948,10463,FC_mean_10463,7948
7949,36380,FC_mean_36380,7948
7950,430,FC_mean_430,7950
7951,22359,FC_mean_22359,7951
7952,37565,FC_mean_37565,7952
7953,17015,FC_mean_17015,7953
7954,43736,FC_mean_43736,7954
7955,7171,FC_mean_7171,7954
7956,30330,FC_mean_30330,7956
7957,6294,FC_mean_6294,7957
7958,13462,FC_mean_13462,7958
7959,42032,FC_mean_42032,7959
7960,23983,FC_mean_23983,7960
7961,22592,FC_mean_22592,7962
7962,1767,FC_mean_1767,7962
7963,40526,FC_mean_40526,7962
7964,33804,FC_mean_33804,7962
7965,30215,FC_mean_30215,7965
7966,18617,FC_mean_18617,7965
7967,23872,FC_mean_23872,7967
7968,26174,FC_mean_26174,7968
7969,14190,FC_mean_14190,7969
7970,3637,FC_mean_3637,7970
7971,24811,FC_mean_24811,7971
7972,42017,FC_mean_42017,7972
7973,28208,FC_mean_28208,7973
7974,10606,FC_mean_10606,7974
7975,41094,FC_mean_41094,7974
7976,5741,FC_mean_5741,7976
7977,39412,FC_mean_39412,7977
7978,38882,FC_mean_38882,7978
7979,7843,FC_mean_7843,7979
7980,19633,FC_mean_19633,7979
7981,18340,FC_mean_18340,7981
7982,38821,FC_mean_38821,7982
7983,17327,FC_mean_17327,7983
7984,33431,FC_mean_33431,7984
7985,5033,FC_mean_5033,7985
7986,26406,FC_mean_26406,7986
7987,43937,FC_mean_43937,7987
7988,803,FC_mean_803,7988
7989,7875,FC_mean_7875,7989
7990,766,FC_mean_766,7990
7991,565,FC_mean_565,7991
7992,1563,FC_mean_1563,7991
7993,34974,FC_mean_34974,7993
7994,29053,FC_mean_29053,7994
7995,4001,FC_mean_4001,7995
7996,18616,FC_mean_18616,7996
7997,42847,FC_mean_42847,7997
7998,41605,FC_mean_41605,7997
7999,2945,FC_mean_2945,7999
8000,23697,FC_mean_23697,8000
8001,25001,FC_mean_25001,8000
8002,18627,FC_mean_18627,8002
8003,19559,FC_mean_19559,8003
8004,41183,FC_mean_41183,8004
8005,5894,FC_mean_5894,8005
8006,25974,FC_mean_25974,8006
8007,43659,FC_mean_43659,8007
8008,3958,FC_mean_3958,8008
8009,14862,FC_mean_14862,8009
8010,5596,FC_mean_5596,8009
8011,39460,FC_mean_39460,8011
8012,17986,FC_mean_17986,8012
8013,11920,FC_mean_11920,8013
8014,33428,FC_mean_33428,8014
8015,19530,FC_mean_19530,8015
8016,3693,FC_mean_3693,8015
8017,23619,FC_mean_23619,8017
8018,39157,FC_mean_39157,8018
8019,10889,FC_mean_10889,8018
8020,41,FC_mean_41,8020
8021,18352,FC_mean_18352,8021
8022,31506,FC_mean_31506,8022
8023,5644,FC_mean_5644,8023
8024,1870,FC_mean_1870,8024
8025,35668,FC_mean_35668,8025
8026,3138,FC_mean_3138,8026
8027,158,FC_mean_158,8027
8028,23680,FC_mean_23680,8028
8029,12110,FC_mean_12110,8029
8030,41284,FC_mean_41284,8030
8031,9937,FC_mean_9937,8031
8032,2477,FC_mean_2477,8032
8033,1123,FC_mean_1123,8033
8034,7654,FC_mean_7654,8034
8035,30018,FC_mean_30018,8035
8036,20753,FC_mean_20753,8036
8037,4582,FC_mean_4582,8037
8038,24116,FC_mean_24116,8037
8039,34970,FC_mean_34970,8039
8040,25934,FC_mean_25934,8039
8041,28413,FC_mean_28413,8041
8042,19723,FC_mean_19723,8042
8043,10492,FC_mean_10492,8043
8044,4341,FC_mean_4341,8044
8045,33990,FC_mean_33990,8045
8046,16155,FC_mean_16155,8046
8047,38285,FC_mean_38285,8047
8048,37300,FC_mean_37300,8048
8049,12224,FC_mean_12224,8049
8050,16471,FC_mean_16471,8050
8051,43364,FC_mean_43364,8052
8052,22292,FC_mean_22292,8052
8053,38839,FC_mean_38839,8052
8054,657,FC_mean_657,8054
8055,26780,FC_mean_26780,8055
8056,6545,FC_mean_6545,8055
8057,21137,FC_mean_21137,8057
8058,27588,FC_mean_27588,8057
8059,16103,FC_mean_16103,8059
8060,3209,FC_mean_3209,8060
8061,23261,FC_mean_23261,8061
8062,32872,FC_mean_32872,8062
8063,16072,FC_mean_16072,8063
8064,20249,FC_mean_20249,8064
8065,35919,FC_mean_35919,8065
8066,2762,FC_mean_2762,8065
8067,8338,FC_mean_8338,8067
8068,40115,FC_mean_40115,8068
8069,35580,FC_mean_35580,8069
8070,39785,FC_mean_39785,8069
8071,30977,FC_mean_30977,8071
8072,27540,FC_mean_27540,8072
8073,26858,FC_mean_26858,8073
8074,41356,FC_mean_41356,8074
8075,25192,FC_mean_25192,8076
8076,24364,FC_mean_24364,8076
8077,32015,FC_mean_32015,8076
8078,16446,FC_mean_16446,8078
8079,21538,FC_mean_21538,8079
8080,32818,FC_mean_32818,8080
8081,37931,FC_mean_37931,8081
8082,23795,FC_mean_23795,8082
8083,23875,FC_mean_23875,8083
8084,39939,FC_mean_39939,8084
8085,18665,FC_mean_18665,8084
8086,9782,FC_mean_9782,8086
8087,28169,FC_mean_28169,8086
8088,36074,FC_mean_36074,8088
8089,235,FC_mean_235,8089
8090,13721,FC_mean_13721,8090
8091,3640,FC_mean_3640,8091
8092,30348,FC_mean_30348,8091
8093,29113,FC_mean_29113,8093
8094,20225,FC_mean_20225,8094
8095,32683,FC_mean_32683,8095
8096,21872,FC_mean_21872,8096
8097,28878,FC_mean_28878,8097
8098,38128,FC_mean_38128,8098
8099,32058,FC_mean_32058,8098
8100,17385,FC_mean_17385,8100
8101,17460,FC_mean_17460,8101
8102,25161,FC_mean_25161,8102
8103,33511,FC_mean_33511,8102
8104,37670,FC_mean_37670,8104
8105,31589,FC_mean_31589,8104
8106,22142,FC_mean_22142,8106
8107,21459,FC_mean_21459,8107
8108,27845,FC_mean_27845,8108
8109,8279,FC_mean_8279,8109
8110,22840,FC_mean_22840,8110
8111,36087,FC_mean_36087,8111
8112,19849,FC_mean_19849,8112
8113,35620,FC_mean_35620,8112
8114,44386,FC_mean_44386,8114
8115,12951,FC_mean_12951,8114
8116,24258,FC_mean_24258,8116
8117,34118,FC_mean_34118,8117
8118,12085,FC_mean_12085,8118
8119,41870,FC_mean_41870,8119
8120,25329,FC_mean_25329,8120
8121,41329,FC_mean_41329,8121
8122,42920,FC_mean_42920,8121
8123,24439,FC_mean_24439,8123
8124,16897,FC_mean_16897,8124
8125,27606,FC_mean_27606,8125
8126,43788,FC_mean_43788,8126
8127,13302,FC_mean_13302,8127
8128,14004,FC_mean_14004,8128
8129,7948,FC_mean_7948,8128
8130,16267,FC_mean_16267,8130
8131,3240,FC_mean_3240,8130
8132,41278,FC_mean_41278,8132
8133,26993,FC_mean_26993,8133
8134,40571,FC_mean_40571,8134
8135,11915,FC_mean_11915,8135
8136,4367,FC_mean_4367,8135
8137,25712,FC_mean_25712,8137
8138,16051,FC_mean_16051,8138
8139,25224,FC_mean_25224,8138
8140,17699,FC_mean_17699,8140
8141,3280,FC_mean_3280,8141
8142,3432,FC_mean_3432,8141
8143,31253,FC_mean_31253,8143
8144,32322,FC_mean_32322,8144
8145,22091,FC_mean_22091,8144
8146,36089,FC_mean_36089,8146
8147,19619,FC_mean_19619,8148
8148,16007,FC_mean_16007,8148
8149,36156,FC_mean_36156,8148
8150,42621,FC_mean_42621,8150
8151,12455,FC_mean_12455,8151
8152,11930,FC_mean_11930,8152
8153,41850,FC_mean_41850,8153
8154,2596,FC_mean_2596,8153
8155,3681,FC_mean_3681,8155
8156,12863,FC_mean_12863,8156
8157,31205,FC_mean_31205,8157
8158,30597,FC_mean_30597,8157
8159,7836,FC_mean_7836,8159
8160,23140,FC_mean_23140,8160
8161,9679,FC_mean_9679,8161
8162,13791,FC_mean_13791,8162
8163,29738,FC_mean_29738,8163
8164,26902,FC_mean_26902,8164
8165,26686,FC_mean_26686,8165
8166,24173,FC_mean_24173,8166
8167,15505,FC_mean_15505,8167
8168,16638,FC_mean_16638,8168
8169,18993,FC_mean_18993,8169
8170,5608,FC_mean_5608,8170
8171,41933,FC_mean_41933,8171
8172,27815,FC_mean_27815,8172
8173,21688,FC_mean_21688,8172
8174,37856,FC_mean_37856,8174
8175,7735,FC_mean_7735,8175
8176,26187,FC_mean_26187,8175
8177,39065,FC_mean_39065,8177
8178,22749,FC_mean_22749,8178
8179,17034,FC_mean_17034,8179
8180,40615,FC_mean_40615,8180
8181,7807,FC_mean_7807,8180
8182,36455,FC_mean_36455,8182
8183,15196,FC_mean_15196,8183
8184,30008,FC_mean_30008,8184
8185,16914,FC_mean_16914,8186
8186,1002,FC_mean_1002,8186
8187,33004,FC_mean_33004,8186
8188,21865,FC_mean_21865,8188
8189,42362,FC_mean_42362,8189
8190,42135,FC_mean_42135,8190
8191,25326,FC_mean_25326,8191
8192,33749,FC_mean_33749,8192
8193,42597,FC_mean_42597,8192
8194,18358,FC_mean_18358,8194
8195,1518,FC_mean_1518,8195
8196,12009,FC_mean_12009,8195
8197,3947,FC_mean_3947,8197
8198,15794,FC_mean_15794,8198
8199,22997,FC_mean_22997,8198
8200,13290,FC_mean_13290,8200
8201,25527,FC_mean_25527,8201
8202,36032,FC_mean_36032,8202
8203,38783,FC_mean_38783,8203
8204,12823,FC_mean_12823,8204
8205,39793,FC_mean_39793,8206
8206,41856,FC_mean_41856,8206
8207,43748,FC_mean_43748,8206
8208,22690,FC_mean_22690,8208
8209,12105,FC_mean_12105,8208
8210,16560,FC_mean_16560,8210
8211,16035,FC_mean_16035,8210
8212,9464,FC_mean_9464,8212
8213,33720,FC_mean_33720,8213
8214,13706,FC_mean_13706,8214
8215,27215,FC_mean_27215,8215
8216,3857,FC_mean_3857,8215
8217,36934,FC_mean_36934,8217
8218,25440,FC_mean_25440,8217
8219,28600,FC_mean_28600,8219
8220,36029,FC_mean_36029,8220
8221,11109,FC_mean_11109,8220
8222,29820,FC_mean_29820,8222
8223,10060,FC_mean_10060,8223
8224,21564,FC_mean_21564,8224
8225,14535,FC_mean_14535,8224
8226,9018,FC_mean_9018,8226
8227,21328,FC_mean_21328,8227
8228,29859,FC_mean_29859,8228
8229,23383,FC_mean_23383,8228
8230,42923,FC_mean_42923,8230
8231,24049,FC_mean_24049,8231
8232,15121,FC_mean_15121,8232
8233,35650,FC_mean_35650,8233
8234,8486,FC_mean_8486,8234
8235,19116,FC_mean_19116,8235
8236,16195,FC_mean_16195,8236
8237,35883,FC_mean_35883,8237
8238,39900,FC_mean_39900,8237
8239,36276,FC_mean_36276,8239
8240,32194,FC_mean_32194,8240
8241,28135,FC_mean_28135,8241
8242,12680,FC_mean_12680,8242
8243,23239,FC_mean_23239,8243
8244,20344,FC_mean_20344,8244
8245,8971,FC_mean_8971,8245
8246,19215,FC_mean_19215,8247
8247,16813,FC_mean_16813,8247
8248,28107,FC_mean_28107,8247
8249,26562,FC_mean_26562,8249
8250,13775,FC_mean_13775,8250
8251,20780,FC_mean_20780,8251
8252,34971,FC_mean_34971,8252
8253,18792,FC_mean_18792,8253
8254,23841,FC_mean_23841,8254
8255,38904,FC_mean_38904,8255
8256,9839,FC_mean_9839,8256
8257,9308,FC_mean_9308,8257
8258,12572,FC_mean_12572,8258
8259,41595,FC_mean_41595,8259
8260,668,FC_mean_668,8259
8261,15328,FC_mean_15328,8261
8262,2519,FC_mean_2519,8262
8263,30331,FC_mean_30331,8263
8264,9674,FC_mean_9674,8264
8265,37689,FC_mean_37689,8265
8266,20530,FC_mean_20530,8266
8267,44443,FC_mean_44443,8267
8268,10138,FC_mean_10138,8267
8269,25069,FC_mean_25069,8269
8270,10912,FC_mean_10912,8270
8271,13749,FC_mean_13749,8271
8272,23908,FC_mean_23908,8272
8273,31636,FC_mean_31636,8273
8274,34742,FC_mean_34742,8274
8275,20251,FC_mean_20251,8275
8276,4213,FC_mean_4213,8275
8277,44626,FC_mean_44626,8277
8278,17111,FC_mean_17111,8277
8279,20687,FC_mean_20687,8279
8280,1586,FC_mean_1586,8280
8281,22496,FC_mean_22496,8280
8282,9354,FC_mean_9354,8282
8283,25195,FC_mean_25195,8283
8284,21472,FC_mean_21472,8284
8285,13137,FC_mean_13137,8285
8286,6243,FC_mean_6243,8285
8287,22075,FC_mean_22075,8287
8288,26004,FC_mean_26004,8288
8289,24384,FC_mean_24384,8288
8290,6802,FC_mean_6802,8290
8291,9611,FC_mean_9611,8291
8292,38091,FC_mean_38091,8292
8293,19522,FC_mean_19522,8293
8294,4921,FC_mean_4921,8294
8295,10726,FC_mean_10726,8294
8296,27281,FC_mean_27281,8296
8297,24195,FC_mean_24195,8296
8298,40575,FC_mean_40575,8298
8299,36151,FC_mean_36151,8299
8300,30150,FC_mean_30150,8300
8301,18994,FC_mean_18994,8300
8302,27924,FC_mean_27924,8302
8303,42678,FC_mean_42678,8303
8304,2119,FC_mean_2119,8304
8305,23048,FC_mean_23048,8305
8306,3755,FC_mean_3755,8306
8307,13597,FC_mean_13597,8307
8308,33492,FC_mean_33492,8308
8309,24654,FC_mean_24654,8309
8310,22461,FC_mean_22461,8310
8311,9748,FC_mean_9748,8311
8312,2197,FC_mean_2197,8311
8313,8835,FC_mean_8835,8313
8314,20137,FC_mean_20137,8314
8315,36101,FC_mean_36101,8314
8316,28206,FC_mean_28206,8316
8317,23612,FC_mean_23612,8317
8318,10109,FC_mean_10109,8319
8319,33174,FC_mean_33174,8319
8320,1521,FC_mean_1521,8319
8321,30264,FC_mean_30264,8321
8322,2577,FC_mean_2577,8321
8323,32677,FC_mean_32677,8323
8324,8876,FC_mean_8876,8324
8325,12169,FC_mean_12169,8324
8326,37114,FC_mean_37114,8326
8327,36200,FC_mean_36200,8327
8328,14142,FC_mean_14142,8328
8329,35815,FC_mean_35815,8329
8330,23956,FC_mean_23956,8330
8331,22719,FC_mean_22719,8331
8332,32825,FC_mean_32825,8332
8333,20406,FC_mean_20406,8333
8334,16706,FC_mean_16706,8334
8335,16826,FC_mean_16826,8334
8336,42907,FC_mean_42907,8336
8337,19618,FC_mean_19618,8337
8338,26093,FC_mean_26093,8338
8339,33823,FC_mean_33823,8339
8340,20087,FC_mean_20087,8340
8341,28214,FC_mean_28214,8342
8342,7958,FC_mean_7958,8342
8343,5433,FC_mean_5433,8342
8344,32043,FC_mean_32043,8344
8345,11572,FC_mean_11572,8345
8346,12221,FC_mean_12221,8346
8347,5483,FC_mean_5483,8347
8348,30000,FC_mean_30000,8349
8349,14219,FC_mean_14219,8349
8350,8616,FC_mean_8616,8349
8351,26740,FC_mean_26740,8351
8352,34899,FC_mean_34899,8352
8353,34316,FC_mean_34316,8353
8354,17971,FC_mean_17971,8353
8355,38567,FC_mean_38567,8355
8356,37089,FC_mean_37089,8355
8357,23282,FC_mean_23282,8357
8358,14330,FC_mean_14330,8358
8359,4821,FC_mean_4821,8359
8360,19295,FC_mean_19295,8360
8361,42807,FC_mean_42807,8361
8362,7780,FC_mean_7780,8362
8363,26870,FC_mean_26870,8363
8364,43335,FC_mean_43335,8365
8365,25120,FC_mean_25120,8365
8366,9498,FC_mean_9498,8365
8367,1916,FC_mean_1916,8367
8368,9553,FC_mean_9553,8368
8369,9675,FC_mean_9675,8369
8370,19187,FC_mean_19187,8370
8371,9110,FC_mean_9110,8371
8372,9663,FC_mean_9663,8372
8373,22571,FC_mean_22571,8373
8374,10557,FC_mean_10557,8374
8375,30239,FC_mean_30239,8374
8376,34950,FC_mean_34950,8376
8377,42637,FC_mean_42637,8377
8378,5978,FC_mean_5978,8377
8379,30133,FC_mean_30133,8379
8380,26603,FC_mean_26603,8380
8381,16256,FC_mean_16256,8381
8382,43309,FC_mean_43309,8382
8383,38704,FC_mean_38704,8383
8384,4432,FC_mean_4432,8384
8385,2891,FC_mean_2891,8386
8386,36012,FC_mean_36012,8386
8387,29344,FC_mean_29344,8386
8388,2014,FC_mean_2014,8388
8389,17209,FC_mean_17209,8389
8390,35053,FC_mean_35053,8390
8391,23471,FC_mean_23471,8391
8392,2277,FC_mean_2277,8392
8393,43030,FC_mean_43030,8393
8394,27995,FC_mean_27995,8394
8395,18084,FC_mean_18084,8394
8396,22917,FC_mean_22917,8396
8397,27168,FC_mean_27168,8397
8398,23076,FC_mean_23076,8397
8399,31707,FC_mean_31707,8399
8400,21329,FC_mean_21329,8400
8401,19540,FC_mean_19540,8401
8402,34408,FC_mean_34408,8402
8403,30681,FC_mean_30681,8403
8404,18451,FC_mean_18451,8404
8405,43782,FC_mean_43782,8405
8406,35071,FC_mean_35071,8407
8407,2421,FC_mean_2421,8407
8408,14333,FC_mean_14333,8407
8409,7558,FC_mean_7558,8409
8410,675,FC_mean_675,8410
8411,9705,FC_mean_9705,8411
8412,22654,FC_mean_22654,8412
8413,19950,FC_mean_19950,8412
8414,5584,FC_mean_5584,8414
8415,35718,FC_mean_35718,8415
8416,30193,FC_mean_30193,8416
8417,9959,FC_mean_9959,8417
8418,35032,FC_mean_35032,8418
8419,4279,FC_mean_4279,8419
8420,9664,FC_mean_9664,8420
8421,44717,FC_mean_44717,8421
8422,10746,FC_mean_10746,8422
8423,23421,FC_mean_23421,8423
8424,29522,FC_mean_29522,8424
8425,6742,FC_mean_6742,8425
8426,30023,FC_mean_30023,8425
8427,30642,FC_mean_30642,8427
8428,3814,FC_mean_3814,8428
8429,11621,FC_mean_11621,8429
8430,11424,FC_mean_11424,8429
8431,10309,FC_mean_10309,8431
8432,6067,FC_mean_6067,8432
8433,41515,FC_mean_41515,8432
8434,20606,FC_mean_20606,8434
8435,37760,FC_mean_37760,8434
8436,44454,FC_mean_44454,8436
8437,14183,FC_mean_14183,8437
8438,1427,FC_mean_1427,8438
8439,3090,FC_mean_3090,8440
8440,18248,FC_mean_18248,8440
8441,41993,FC_mean_41993,8440
8442,28380,FC_mean_28380,8440
8443,29314,FC_mean_29314,8443
8444,8650,FC_mean_8650,8443
8445,38096,FC_mean_38096,8446
8446,9328,FC_mean_9328,8446
8447,24513,FC_mean_24513,8446
8448,32457,FC_mean_32457,8448
8449,28543,FC_mean_28543,8449
8450,19464,FC_mean_19464,8450
8451,29255,FC_mean_29255,8451
8452,24485,FC_mean_24485,8451
8453,14285,FC_mean_14285,8453
8454,32021,FC_mean_32021,8454
8455,16719,FC_mean_16719,8455
8456,6676,FC_mean_6676,8456
8457,31167,FC_mean_31167,8457
8458,25485,FC_mean_25485,8458
8459,681,FC_mean_681,8459
8460,33527,FC_mean_33527,8460
8461,38471,FC_mean_38471,8461
8462,28891,FC_mean_28891,8462
8463,38349,FC_mean_38349,8463
8464,39299,FC_mean_39299,8464
8465,23916,FC_mean_23916,8465
8466,21871,FC_mean_21871,8466
8467,15762,FC_mean_15762,8466
8468,18661,FC_mean_18661,8468
8469,26303,FC_mean_26303,8469
8470,3347,FC_mean_3347,8470
8471,24738,FC_mean_24738,8470
8472,15758,FC_mean_15758,8472
8473,25903,FC_mean_25903,8473
8474,417,FC_mean_417,8474
8475,29728,FC_mean_29728,8475
8476,6928,FC_mean_6928,8476
8477,10997,FC_mean_10997,8477
8478,44344,FC_mean_44344,8478
8479,15072,FC_mean_15072,8478
8480,23944,FC_mean_23944,8480
8481,12439,FC_mean_12439,8481
8482,19848,FC_mean_19848,8482
8483,2164,FC_mean_2164,8483
8484,41156,FC_mean_41156,8484
8485,28751,FC_mean_28751,8485
8486,15565,FC_mean_15565,8485
8487,19933,FC_mean_19933,8487
8488,10832,FC_mean_10832,8487
8489,1343,FC_mean_1343,8489
8490,43840,FC_mean_43840,8490
8491,35097,FC_mean_35097,8490
8492,26186,FC_mean_26186,8493
8493,34998,FC_mean_34998,8493
8494,10056,FC_mean_10056,8493
8495,44275,FC_mean_44275,8495
8496,18433,FC_mean_18433,8496
8497,6824,FC_mean_6824,8497
8498,22016,FC_mean_22016,8497
8499,33586,FC_mean_33586,8499
8500,29185,FC_mean_29185,8499
8501,11841,FC_mean_11841,8501
8502,21966,FC_mean_21966,8502
8503,20699,FC_mean_20699,8503
8504,42034,FC_mean_42034,8504
8505,31431,FC_mean_31431,8505
8506,4510,FC_mean_4510,8506
8507,21474,FC_mean_21474,8507
8508,960,FC_mean_960,8508
8509,17090,FC_mean_17090,8509
8510,21647,FC_mean_21647,8510
8511,21046,FC_mean_21046,8511
8512,30705,FC_mean_30705,8512
8513,41501,FC_mean_41501,8512
8514,18359,FC_mean_18359,8515
8515,6203,FC_mean_6203,8515
8516,38698,FC_mean_38698,8515
8517,1708,FC_mean_1708,8517
8518,33232,FC_mean_33232,8518
8519,38201,FC_mean_38201,8519
8520,22746,FC_mean_22746,8520
8521,37688,FC_mean_37688,8520
8522,16491,FC_mean_16491,8522
8523,16905,FC_mean_16905,8523
8524,29121,FC_mean_29121,8524
8525,3725,FC_mean_3725,8525
8526,3385,FC_mean_3385,8525
8527,40716,FC_mean_40716,8527
8528,15229,FC_mean_15229,8528
8529,28942,FC_mean_28942,8529
8530,24226,FC_mean_24226,8530
8531,29286,FC_mean_29286,8531
8532,2345,FC_mean_2345,8532
8533,815,FC_mean_815,8532
8534,32288,FC_mean_32288,8534
8535,1150,FC_mean_1150,8534
8536,15410,FC_mean_15410,8536
8537,42446,FC_mean_42446,8537
8538,41193,FC_mean_41193,8538
8539,7442,FC_mean_7442,8539
8540,19112,FC_mean_19112,8540
8541,6963,FC_mean_6963,8541
8542,35230,FC_mean_35230,8542
8543,8157,FC_mean_8157,8543
8544,17308,FC_mean_17308,8544
8545,18611,FC_mean_18611,8545
8546,35050,FC_mean_35050,8546
8547,44794,FC_mean_44794,8547
8548,20084,FC_mean_20084,8548
8549,35799,FC_mean_35799,8549
8550,4601,FC_mean_4601,8550
8551,40351,FC_mean_40351,8551
8552,31071,FC_mean_31071,8552
8553,43162,FC_mean_43162,8553
8554,3920,FC_mean_3920,8554
8555,9221,FC_mean_9221,8555
8556,14956,FC_mean_14956,8555
8557,25234,FC_mean_25234,8557
8558,44847,FC_mean_44847,8558
8559,32908,FC_mean_32908,8558
8560,18813,FC_mean_18813,8560
8561,33671,FC_mean_33671,8561
8562,39924,FC_mean_39924,8562
8563,41579,FC_mean_41579,8562
8564,5164,FC_mean_5164,8564
8565,42161,FC_mean_42161,8565
8566,40456,FC_mean_40456,8565
8567,15704,FC_mean_15704,8567
8568,38844,FC_mean_38844,8567
8569,17513,FC_mean_17513,8569
8570,5264,FC_mean_5264,8570
8571,37370,FC_mean_37370,8570
8572,29531,FC_mean_29531,8572
8573,35169,FC_mean_35169,8573
8574,175,FC_mean_175,8574
8575,32330,FC_mean_32330,8575
8576,32244,FC_mean_32244,8575
8577,28607,FC_mean_28607,8577
8578,557,FC_mean_557,8578
8579,34289,FC_mean_34289,8579
8580,35117,FC_mean_35117,8580
8581,14675,FC_mean_14675,8581
8582,23534,FC_mean_23534,8582
8583,29642,FC_mean_29642,8582
8584,12597,FC_mean_12597,8584
8585,33652,FC_mean_33652,8586
8586,33448,FC_mean_33448,8586
8587,3583,FC_mean_3583,8586
8588,17622,FC_mean_17622,8588
8589,41472,FC_mean_41472,8589
8590,15846,FC_mean_15846,8589
8591,1494,FC_mean_1494,8591
8592,24653,FC_mean_24653,8591
8593,30054,FC_mean_30054,8593
8594,18107,FC_mean_18107,8594
8595,43350,FC_mean_43350,8595
8596,5777,FC_mean_5777,8596
8597,15590,FC_mean_15590,8597
8598,18775,FC_mean_18775,8598
8599,13060,FC_mean_13060,8599
8600,32024,FC_mean_32024,8599
8601,34963,FC_mean_34963,8601
8602,13774,FC_mean_13774,8602
8603,39123,FC_mean_39123,8604
8604,34132,FC_mean_34132,8604
8605,41965,FC_mean_41965,8604
8606,17181,FC_mean_17181,8606
8607,6026,FC_mean_6026,8607
8608,7867,FC_mean_7867,8608
8609,10454,FC_mean_10454,8609
8610,6727,FC_mean_6727,8610
8611,43886,FC_mean_43886,8611
8612,30716,FC_mean_30716,8612
8613,15882,FC_mean_15882,8613
8614,11216,FC_mean_11216,8614
8615,36966,FC_mean_36966,8615
8616,27508,FC_mean_27508,8616
8617,13025,FC_mean_13025,8617
8618,36948,FC_mean_36948,8618
8619,11451,FC_mean_11451,8619
8620,29874,FC_mean_29874,8620
8621,16936,FC_mean_16936,8621
8622,43029,FC_mean_43029,8622
8623,26823,FC_mean_26823,8623
8624,6025,FC_mean_6025,8624
8625,26298,FC_mean_26298,8625
8626,31384,FC_mean_31384,8626
8627,36888,FC_mean_36888,8627
8628,18870,FC_mean_18870,8628
8629,35861,FC_mean_35861,8629
8630,37811,FC_mean_37811,8629
8631,43852,FC_mean_43852,8631
8632,26986,FC_mean_26986,8632
8633,7461,FC_mean_7461,8633
8634,5476,FC_mean_5476,8634
8635,18368,FC_mean_18368,8634
8636,4234,FC_mean_4234,8636
8637,20480,FC_mean_20480,8637
8638,34830,FC_mean_34830,8638
8639,15749,FC_mean_15749,8639
8640,5698,FC_mean_5698,8639
8641,30826,FC_mean_30826,8641
8642,27970,FC_mean_27970,8641
8643,36653,FC_mean_36653,8643
8644,168,FC_mean_168,8644
8645,44775,FC_mean_44775,8645
8646,9251,FC_mean_9251,8646
8647,23763,FC_mean_23763,8646
8648,40730,FC_mean_40730,8648
8649,14257,FC_mean_14257,8649
8650,22234,FC_mean_22234,8650
8651,3325,FC_mean_3325,8651
8652,28556,FC_mean_28556,8652
8653,33822,FC_mean_33822,8653
8654,32723,FC_mean_32723,8653
8655,39658,FC_mean_39658,8655
8656,10694,FC_mean_10694,8656
8657,25798,FC_mean_25798,8656
8658,39109,FC_mean_39109,8658
8659,9194,FC_mean_9194,8659
8660,44210,FC_mean_44210,8660
8661,30914,FC_mean_30914,8661
8662,22626,FC_mean_22626,8662
8663,38500,FC_mean_38500,8663
8664,35126,FC_mean_35126,8664
8665,22517,FC_mean_22517,8664
8666,25788,FC_mean_25788,8666
8667,41484,FC_mean_41484,8667
8668,23978,FC_mean_23978,8668
