rank,feature_location
1084,FC_mean_20002
1085,FC_mean_38952
1086,FC_mean_18206
1087,FC_mean_1187
1088,FC_mean_39214
1088,FC_mean_992
1090,FC_mean_44137
1091,FC_mean_22640
1092,FC_mean_11693
1093,FC_mean_7498
1094,FC_mean_10771
1095,FC_mean_32812
1096,FC_mean_19735
1096,FC_mean_32759
1098,FC_mean_30600
1099,FC_mean_41883
1100,FC_mean_23284
1101,FC_mean_23368
1102,FC_mean_28843
1103,FC_mean_18409
1104,FC_mean_4357
1105,FC_mean_29999
1106,FC_mean_30800
1107,FC_mean_38370
1108,FC_mean_31653
1109,FC_mean_9559
1110,FC_mean_18512
1111,FC_mean_3574
1112,FC_mean_15986
1113,FC_mean_22846
1114,FC_mean_3864
1115,FC_mean_15182
1116,FC_mean_39444
1117,FC_mean_43504
1118,FC_mean_28511
1119,FC_mean_7094
1120,FC_mean_36382
1121,FC_mean_113
1122,FC_mean_44101
1123,FC_mean_30307
1124,FC_mean_14806
1124,FC_mean_16995
1126,FC_mean_25085
1127,FC_mean_36318
1128,FC_mean_34366
1129,FC_mean_44247
1130,FC_mean_2145
1131,FC_mean_29386
1132,FC_mean_33070
1133,FC_mean_40529
1134,FC_mean_39339
1135,FC_mean_7729
1136,FC_mean_13113
1572,FC_mean_10012
1572,FC_mean_10047
1572,FC_mean_10059
1572,FC_mean_10104
1572,FC_mean_10176
1572,FC_mean_1020
1572,FC_mean_10220
1572,FC_mean_10264
1572,FC_mean_10304
1572,FC_mean_10342
1572,FC_mean_10392
1572,FC_mean_10409
1572,FC_mean_10538
1572,FC_mean_10593
1572,FC_mean_10718
1572,FC_mean_10754
1572,FC_mean_10834
1572,FC_mean_10841
1572,FC_mean_10876
1572,FC_mean_11005
1572,FC_mean_11021
1572,FC_mean_11182
1572,FC_mean_11200
1572,FC_mean_11212
1572,FC_mean_1122
1572,FC_mean_11223
1572,FC_mean_11229
1572,FC_mean_11260
1572,FC_mean_11324
1572,FC_mean_11443
1572,FC_mean_11446
1572,FC_mean_11459
1572,FC_mean_11508
1572,FC_mean_11654
1572,FC_mean_11708
1572,FC_mean_11782
1572,FC_mean_11793
1572,FC_mean_11796
1572,FC_mean_11805
1572,FC_mean_11943
1572,FC_mean_11998
1572,FC_mean_12005
1572,FC_mean_12127
1572,FC_mean_12133
1572,FC_mean_1219
1572,FC_mean_12198
1572,FC_mean_122
1572,FC_mean_1227
1572,FC_mean_12437
1572,FC_mean_12440
1572,FC_mean_12527
1572,FC_mean_12648
1572,FC_mean_12655
1572,FC_mean_12693
1572,FC_mean_12695
