rank,feature_location
321,FC_var_2474
322,FC_var_32333
323,FC_var_28854
324,FC_var_21752
325,FC_var_19343
326,FC_var_1847
327,FC_var_5836
328,FC_var_3388
329,FC_var_30000
330,FC_var_27329
331,FC_var_17048
332,FC_var_31426
333,FC_var_28861
334,FC_var_14158
335,FC_var_40318
336,FC_var_40584
337,FC_var_12092
338,FC_var_19724
339,FC_var_10894
340,FC_var_30812
341,FC_var_13199
342,FC_var_42761
343,FC_var_9847
344,FC_var_16304
344,FC_var_44609
346,FC_var_5208
347,FC_var_13990
348,FC_var_9322
349,FC_var_11116
349,FC_var_8472
351,FC_var_560
352,FC_var_10805
353,FC_var_28029
354,FC_var_21589
354,FC_var_25485
356,FC_var_8761
357,FC_var_21412
358,FC_var_41807
359,FC_var_42942
360,FC_var_6103
361,FC_var_30220
362,FC_var_6140
363,FC_var_12104
364,FC_var_29782
365,FC_var_24526
366,FC_var_10098
367,FC_var_17299
368,FC_var_12238
369,FC_var_6676
370,FC_var_12533
371,FC_var_28520
372,FC_var_32562
373,FC_var_42696
374,FC_var_16717
375,FC_var_3649
376,FC_var_39508
377,FC_var_21095
378,FC_var_29863
379,FC_var_43300
380,FC_var_8898
381,FC_var_39429
382,FC_var_39536
383,FC_var_32510
384,FC_var_32142
385,FC_var_12551
386,FC_var_32977
387,FC_var_3936
388,FC_var_43791
389,FC_var_1815
390,FC_var_12815
391,FC_var_9996
392,FC_var_7899
393,FC_var_12649
394,FC_var_38568
395,FC_var_2055
396,FC_var_11789
397,FC_var_9381
398,FC_var_31719
399,FC_var_35966
400,FC_var_6674
401,FC_var_7749
402,FC_var_26210
403,FC_var_41813
404,FC_var_2938
405,FC_var_9330
406,FC_var_25111
407,FC_var_4849
408,FC_var_3801
409,FC_var_34364
410,FC_var_24988
411,FC_var_28526
412,FC_var_13657
413,FC_var_38701
414,FC_var_40648
415,FC_var_44361
416,FC_var_29401
417,FC_var_27803
418,FC_var_37261
419,FC_var_30666
420,FC_var_29750
421,FC_var_23573
422,FC_var_29943
423,FC_var_12168
424,FC_var_10432
425,FC_var_9350
426,FC_var_12510
427,FC_var_21918
428,FC_var_42475
429,FC_var_16926
430,FC_var_3291
431,FC_var_4649
432,FC_var_44501
433,FC_var_9018
434,FC_var_20539
435,FC_var_19457
436,FC_var_14704
437,FC_var_19930
438,FC_var_16896
439,FC_var_23836
440,FC_var_1991
441,FC_var_7388
442,FC_var_33390
443,FC_var_26300
444,FC_var_38768
445,FC_var_44720
446,FC_var_25595
447,FC_var_44190
448,FC_var_14868
449,FC_var_17595
449,FC_var_36553
451,FC_var_1498
452,FC_var_40040
453,FC_var_7090
454,FC_var_38785
455,FC_var_9124
456,FC_var_28080
457,FC_var_33012
458,FC_var_25219
459,FC_var_30163
460,FC_var_22296
461,FC_var_13465
462,FC_var_2911
463,FC_var_43828
464,FC_var_15625
465,FC_var_8876
466,FC_var_26524
467,FC_var_42780
468,FC_var_18352
469,FC_var_1640
470,FC_var_28344
471,FC_var_37546
472,FC_var_18423
473,FC_var_22025
474,FC_var_11227
475,FC_var_14894
476,FC_var_31547
477,FC_var_34197
478,FC_var_25138
479,FC_var_30745
480,FC_var_17136
481,FC_var_19765
481,FC_var_3652
483,FC_var_32963
484,FC_var_32349
485,FC_var_20380
486,FC_var_35340
487,FC_var_43074
488,FC_var_37065
489,FC_var_11748
490,FC_var_15015
491,FC_var_18785
492,FC_var_26721
493,FC_var_5580
494,FC_var_11900
495,FC_var_36386
496,FC_var_44705
497,FC_var_15210
498,FC_var_19541
499,FC_var_29407
500,FC_var_29543
501,FC_var_22448
502,FC_var_29851
503,FC_var_44764
504,FC_var_29191
505,FC_var_24735
506,FC_var_14521
507,FC_var_31957
508,FC_var_12447
509,FC_var_44757
510,FC_var_25173
511,FC_var_36719
512,FC_var_36794
513,FC_var_22815
514,FC_var_10356
515,FC_var_12947
516,FC_var_28432
517,FC_var_8834
518,FC_var_4362
519,FC_var_23537
520,FC_var_26072
521,FC_var_9596
522,FC_var_22446
523,FC_var_22129
524,FC_var_13211
525,FC_var_39482
526,FC_var_12908
527,FC_var_24987
528,FC_var_1791
529,FC_var_9022
530,FC_var_21416
531,FC_var_39027
532,FC_var_12622
533,FC_var_43388
534,FC_var_14878
535,FC_var_1061
536,FC_var_13402
537,FC_var_31432
538,FC_var_9760
539,FC_var_6098
540,FC_var_11389
541,FC_var_8255
542,FC_var_2402
543,FC_var_37234
544,FC_var_44038
545,FC_var_14270
546,FC_var_1831
547,FC_var_16632
548,FC_var_18074
549,FC_var_40605
550,FC_var_8410
551,FC_var_41235
552,FC_var_36756
553,FC_var_30546
554,FC_var_15276
555,FC_var_6982
556,FC_var_17381
556,FC_var_19680
558,FC_var_37258
559,FC_var_20638
560,FC_var_7295
561,FC_var_28625
562,FC_var_42404
563,FC_var_40347
564,FC_var_16364
565,FC_var_3731
566,FC_var_13875
567,FC_var_14385
568,FC_var_1178
569,FC_var_12248
570,FC_var_15908
571,FC_var_12128
572,FC_var_7341
573,FC_var_13736
574,FC_var_15120
575,FC_var_14558
576,FC_var_20052
577,FC_var_19347
578,FC_var_32645
579,FC_var_742
580,FC_var_6292
581,FC_var_11596
582,FC_var_16039
583,FC_var_35302
584,FC_var_24715
585,FC_var_10914
586,FC_var_58
587,FC_var_18133
588,FC_var_12716
588,FC_var_228
590,FC_var_19130
591,FC_var_37249
592,FC_var_10884
593,FC_var_25503
594,FC_var_8925
595,FC_var_18819
596,FC_var_17255
597,FC_var_18681
598,FC_var_24138
599,FC_var_10128
600,FC_var_11416
601,FC_var_30819
601,FC_var_4704
603,FC_var_26738
604,FC_var_33838
605,FC_var_41863
606,FC_var_30055
607,FC_var_11489
608,FC_var_12860
609,FC_var_44794
610,FC_var_7573
611,FC_var_20987
612,FC_var_3871
613,FC_var_12219
614,FC_var_43340
615,FC_var_39365
616,FC_var_1332
617,FC_var_4027
618,FC_var_32855
619,FC_var_1334
620,FC_var_14542
621,FC_var_40599
622,FC_var_20649
623,FC_var_36116
624,FC_var_39187
625,FC_var_30564
626,FC_var_29447
627,FC_var_35628
