rank,feature_location
292,FC_mean_41831
293,FC_mean_10919
293,FC_mean_40422
295,FC_mean_11431
296,FC_mean_3712
297,FC_mean_15729
298,FC_mean_20040
299,FC_mean_24218
300,FC_mean_12079
301,FC_mean_37464
302,FC_mean_1394
303,FC_mean_40638
304,FC_mean_42759
305,FC_mean_9060
306,FC_mean_27658
307,FC_mean_40238
308,FC_mean_17891
309,FC_mean_16009
310,FC_mean_9323
311,FC_mean_15857
312,FC_mean_1617
313,FC_mean_39210
314,FC_mean_36184
315,FC_mean_1684
316,FC_mean_9058
317,FC_mean_1729
318,FC_mean_41860
319,FC_mean_24995
320,FC_mean_15583
321,FC_mean_31559
322,FC_mean_18539
323,FC_mean_25334
324,FC_mean_9618
325,FC_mean_10658
326,FC_mean_18692
327,FC_mean_16126
328,FC_mean_31956
329,FC_mean_6218
330,FC_mean_39592
331,FC_mean_39572
332,FC_mean_6383
333,FC_mean_10681
334,FC_mean_39350
335,FC_mean_6331
336,FC_mean_20751
337,FC_mean_18512
338,FC_mean_37605
339,FC_mean_43115
340,FC_mean_10115
341,FC_mean_5346
342,FC_mean_31604
343,FC_mean_288
344,FC_mean_34042
345,FC_mean_30831
346,FC_mean_31101
347,FC_mean_23415
348,FC_mean_5694
349,FC_mean_23837
350,FC_mean_26641
351,FC_mean_43448
352,FC_mean_16379
353,FC_mean_29074
354,FC_mean_1539
355,FC_mean_38642
356,FC_mean_19842
357,FC_mean_14815
358,FC_mean_26640
359,FC_mean_1763
360,FC_mean_40210
361,FC_mean_14072
362,FC_mean_17570
363,FC_mean_43320
364,FC_mean_44251
365,FC_mean_21946
366,FC_mean_5974
367,FC_mean_5389
368,FC_mean_9162
369,FC_mean_17810
370,FC_mean_26638
371,FC_mean_4395
372,FC_mean_15226
373,FC_mean_32234
374,FC_mean_34136
375,FC_mean_41688
376,FC_mean_23231
377,FC_mean_17656
378,FC_mean_34956
379,FC_mean_35978
380,FC_mean_40037
381,FC_mean_8837
382,FC_mean_711
383,FC_mean_3849
384,FC_mean_17205
385,FC_mean_14624
386,FC_mean_27237
387,FC_mean_3715
388,FC_mean_38404
389,FC_mean_40189
390,FC_mean_5776
391,FC_mean_40320
392,FC_mean_26571
393,FC_mean_2104
394,FC_mean_34467
394,FC_mean_39852
396,FC_mean_40172
397,FC_mean_3495
398,FC_mean_9241
399,FC_mean_39157
400,FC_mean_8393
401,FC_mean_37783
402,FC_mean_5661
403,FC_mean_8164
404,FC_mean_42751
405,FC_mean_7840
406,FC_mean_9405
407,FC_mean_7838
408,FC_mean_14883
409,FC_mean_37898
410,FC_mean_471
411,FC_mean_10092
412,FC_mean_21307
413,FC_mean_5244
414,FC_mean_1748
415,FC_mean_27029
416,FC_mean_42632
417,FC_mean_7935
418,FC_mean_40126
419,FC_mean_17571
420,FC_mean_7489
421,FC_mean_37376
422,FC_mean_5498
423,FC_mean_35184
424,FC_mean_4461
425,FC_mean_27190
426,FC_mean_30790
427,FC_mean_14696
428,FC_mean_37658
429,FC_mean_2014
430,FC_mean_17346
431,FC_mean_364
432,FC_mean_3318
433,FC_mean_25675
434,FC_mean_15029
435,FC_mean_34936
436,FC_mean_27023
437,FC_mean_16261
438,FC_mean_8567
439,FC_mean_14010
440,FC_mean_34335
441,FC_mean_38775
442,FC_mean_30137
443,FC_mean_9628
444,FC_mean_18610
445,FC_mean_26211
446,FC_mean_44291
447,FC_mean_2002
448,FC_mean_22898
449,FC_mean_13046
450,FC_mean_40672
451,FC_mean_15059
452,FC_mean_2748
453,FC_mean_41550
454,FC_mean_17972
455,FC_mean_8556
456,FC_mean_1974
457,FC_mean_29974
458,FC_mean_9773
459,FC_mean_12850
460,FC_mean_20749
461,FC_mean_17311
462,FC_mean_12066
463,FC_mean_25043
464,FC_mean_26228
465,FC_mean_14323
466,FC_mean_31486
467,FC_mean_40295
468,FC_mean_3396
469,FC_mean_5609
470,FC_mean_37763
471,FC_mean_40125
472,FC_mean_43411
473,FC_mean_8184
474,FC_mean_10296
475,FC_mean_37552
476,FC_mean_23938
477,FC_mean_31566
477,FC_mean_9245
479,FC_mean_37963
480,FC_mean_41242
481,FC_mean_20882
482,FC_mean_5894
483,FC_mean_17416
484,FC_mean_28395
485,FC_mean_41220
486,FC_mean_29316
487,FC_mean_11809
488,FC_mean_43084
489,FC_mean_3564
490,FC_mean_11779
491,FC_mean_1428
492,FC_mean_14326
493,FC_mean_39908
494,FC_mean_14068
495,FC_mean_15065
496,FC_mean_21304
497,FC_mean_25658
497,FC_mean_43322
499,FC_mean_22920
500,FC_mean_22284
501,FC_mean_17371
502,FC_mean_18583
502,FC_mean_44386
504,FC_mean_24634
505,FC_mean_23883
506,FC_mean_17522
507,FC_mean_25141
508,FC_mean_44446
509,FC_mean_38626
510,FC_mean_32631
511,FC_mean_16806
511,FC_mean_9257
513,FC_mean_7465
514,FC_mean_4956
515,FC_mean_38591
516,FC_mean_9233
517,FC_mean_9719
518,FC_mean_30894
519,FC_mean_3242
520,FC_mean_19350
521,FC_mean_16088
522,FC_mean_43640
523,FC_mean_28615
524,FC_mean_42198
525,FC_mean_17393
526,FC_mean_38803
527,FC_mean_18604
528,FC_mean_30548
529,FC_mean_4457
530,FC_mean_27256
531,FC_mean_25019
532,FC_mean_3377
533,FC_mean_18940
534,FC_mean_6373
535,FC_mean_14140
536,FC_mean_32040
537,FC_mean_39006
538,FC_mean_13039
539,FC_mean_25263
540,FC_mean_1662
541,FC_mean_43649
542,FC_mean_13480
543,FC_mean_13808
544,FC_mean_28750
545,FC_mean_39492
546,FC_mean_3218
547,FC_mean_28552
548,FC_mean_39632
549,FC_mean_32020
550,FC_mean_44360
551,FC_mean_38914
552,FC_mean_3916
553,FC_mean_2624
554,FC_mean_21444
555,FC_mean_41256
556,FC_mean_20073
557,FC_mean_9195
558,FC_mean_39489
559,FC_mean_3548
560,FC_mean_39200
561,FC_mean_32511
562,FC_mean_18821
563,FC_mean_6829
564,FC_mean_39434
565,FC_mean_20023
566,FC_mean_15509
567,FC_mean_10826
568,FC_mean_29275
569,FC_mean_8060
570,FC_mean_22304
571,FC_mean_17738
571,FC_mean_37220
573,FC_mean_15302
574,FC_mean_28749
575,FC_mean_20919
576,FC_mean_10299
577,FC_mean_15115
578,FC_mean_37746
579,FC_mean_8708
580,FC_mean_9326
581,FC_mean_3518
582,FC_mean_23780
583,FC_mean_38401
584,FC_mean_17327
585,FC_mean_15591
586,FC_mean_11419
587,FC_mean_27722
588,FC_mean_33095
589,FC_mean_22733
590,FC_mean_41725
591,FC_mean_24750
592,FC_mean_24041
593,FC_mean_16262
594,FC_mean_30465
595,FC_mean_14952
596,FC_mean_12767
597,FC_mean_7593
598,FC_mean_11537
599,FC_mean_15814
599,FC_mean_34973
601,FC_mean_12945
602,FC_mean_24292
603,FC_mean_18591
604,FC_mean_24511
605,FC_mean_42099
606,FC_mean_1771
607,FC_mean_17671
608,FC_mean_42307
609,FC_mean_15316
610,FC_mean_6907
611,FC_mean_7621
612,FC_mean_17798
613,FC_mean_1714
614,FC_mean_13963
615,FC_mean_18533
616,FC_mean_20872
617,FC_mean_43017
618,FC_mean_1436
619,FC_mean_36490
620,FC_mean_40419
621,FC_mean_33887
622,FC_mean_11672
623,FC_mean_34820
624,FC_mean_4644
625,FC_mean_36756
626,FC_mean_9331
627,FC_mean_36988
628,FC_mean_787
629,FC_mean_16832
630,FC_mean_20460
